SeqID;Isolate_Id;Isolate_Name;subtype;Location;lat;lon;Host;Collection_Date
>EPI_ISL_18911091|A/Haematopus_ostralegus/Belgium/00639_0002/2024|A_/_H5N1;EPI_ISL_18911091;A/Haematopus_ostralegus/Belgium/00639_0002/2024_;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / De Haan;;;Wild bird;2024-01-24
>EPI_ISL_18918470|A/western_jackdaw/Sweden/SVA240201SZ0224/FB000300/H-2024|A_/_H5N1;EPI_ISL_18918470;A/western_jackdaw/Sweden/SVA240201SZ0224/FB000300/H-2024;A / H5N1;Europe / Sweden / Kalmar Lan / Oskarshamns Kommun;;;Other avian;2024-01-27
>EPI_ISL_18918472|A/Muteswan/Sweden/SVA240202SZ0099/FB000320/AB-2024|A_/_H5N1;EPI_ISL_18918472;A/Muteswan/Sweden/SVA240202SZ0099/FB000320/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Stockholms Kommun;59,325776536570885; 18,010078529761433;Cygnus olor;2024-01-30
>EPI_ISL_18918493|A/Muteswan/Sweden/SVA240202SZ128/FB000337/AB-2024|A_/_H5N1;EPI_ISL_18918493;A/Muteswan/Sweden/SVA240202SZ128/FB000337/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Stockholms Kommun;59,325776536570885; 18,010078529761433;Cygnus olor;2024-01-30
>EPI_ISL_18918508|A/Muteswan/Sweden/SVA240202SZ128/FB000338/AB-2024|A_/_H5N1;EPI_ISL_18918508;A/Muteswan/Sweden/SVA240202SZ128/FB000338/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Stockholms Kommun;59,325776536570885; 18,010078529761433;Cygnus olor;2024-01-30
>EPI_ISL_18918527|A/Muteswan/Sweden/SVA240202SZ128/FB000344/AB-2024|A_/_H5N1;EPI_ISL_18918527;A/Muteswan/Sweden/SVA240202SZ128/FB000344/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Stockholms Kommun;59,325776536570885; 18,010078529761433;Cygnus olor;2024-01-30
>EPI_ISL_18918529|A/Muteswan/Sweden/SVA240202SZ128/FB000345/AB-2024|A_/_H5N1;EPI_ISL_18918529;A/Muteswan/Sweden/SVA240202SZ128/FB000345/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Stockholms Kommun;59,325776536570885; 18,010078529761433;Cygnus olor;2024-01-30
>EPI_ISL_18918530|A/mallard/Sweden/SVA240202SZ0189/FB000349/AB-2024|A_/_H5N1;EPI_ISL_18918530;A/mallard/Sweden/SVA240202SZ0189/FB000349/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Sodertalje Kommun;;;Mallard;2024-01-29
>EPI_ISL_18937337|A/fox/Germany-BW/2024AI00417/2024|A_/_H5N1;EPI_ISL_18937337;A/fox/Germany-BW/2024AI00417/2024;A / H5N1;Europe / Germany;;;Other mammals;2024-01-01
>EPI_ISL_18937338|A/Great_Cormorant/Germany-SH/2024AI00580/2024|A_/_H5N1;EPI_ISL_18937338;A/Great_Cormorant/Germany-SH/2024AI00580/2024|H5N1|2024-01-15;A / H5N1;Europe / Germany;54,334644; 10,225649;Phalacrocorax carbo;2024-01-15
>EPI_ISL_18937339|A/chicken/Germany-SH/2024AI00169/2024|A_/_H5N1;EPI_ISL_18937339;A/chicken/Germany-SH/2024AI00169/2024;A / H5N1;Europe / Germany;54,29; 10,71;Gallus gallus domesticus;2024-01-09
>EPI_ISL_18937340|A/turkey/Germany-BY/2024AI00164/2024|A_/_H5N1;EPI_ISL_18937340;A/turkey/Germany-BY/2024AI00164/2024;A / H5N1;Europe / Germany;48,65; 10,39;Meleagris gallopavo domesticus;2024-01-06
>EPI_ISL_18937342|A/wild_goose/Germany-NW/2024AI00581/2024|A_/_H5N1;EPI_ISL_18937342;A/wild_goose/Germany-NW/2024AI00581/2024;A / H5N1;Europe / Germany;51,669769; 6,457009;Anatidae;2024-01-12
>EPI_ISL_18937343|A/Barnacle_Goose/Germany-SH/2024AI00604/2024|A_/_H5N1;EPI_ISL_18937343;A/Barnacle_Goose/Germany-SH/2024AI00604/2024|H5N1|2024-01-22;A / H5N1;Europe / Germany;54,662155; 9,602315;Branta leucopsis;2024-01-22
>EPI_ISL_18937344|A/chicken/Germany-BB/2024AI00548/2024|A_/_H5N1;EPI_ISL_18937344;A/chicken/Germany-BB/2024AI00548/2024|H5N1|2024-01-16;A / H5N1;Europe / Germany;51,75; 14,29;Gallus gallus domesticus;2024-01-16
>EPI_ISL_18937345|A/Barnacle_Goose/Germany-SH/2024AI00179/2024|A_/_H5N1;EPI_ISL_18937345;A/Barnacle_Goose/Germany-SH/2024AI00179/2024|H5N1|2024-01-02;A / H5N1;Europe / Germany;54,504863; 9,710155;Branta leucopsis;2024-01-02
>EPI_ISL_18937346|A/chicken/Germany-SH/2024AI00133/2024|A_/_H5N1;EPI_ISL_18937346;A/chicken/Germany-SH/2024AI00133/2024;A / H5N1;Europe / Germany;54,29; 10,71;Gallus gallus domesticus;2024-01-04
>EPI_ISL_18937347|A/egret/Germany-HE/2024AI01153/2024|A_/_H5N1;EPI_ISL_18937347;A/egret/Germany-HE/2024AI01153/2024;A / H5N1;Europe / Germany;51,153886; 9,374213;Ardeidae;2024-02-07
>EPI_ISL_18937348|A/Bean_goose/Germany-MV/2024AI01149/2024|A_/_H5N1;EPI_ISL_18937348;A/Bean_goose/Germany-MV/2024AI01149/2024|H5N1|2024-02-06;A / H5N1;Europe / Germany;53,576347; 11,6418;Anser fabalis;2024-02-06
>EPI_ISL_18937349|A/Common_Buzzard/Germany-BW/2024AI01148/2024|A_/_H5N1;EPI_ISL_18937349;A/Common_Buzzard/Germany-BW/2024AI01148/2024|H5N1|2024-02-06;A / H5N1;Europe / Germany;48,525012; 10,273668;Buteo buteo;2024-02-06
>EPI_ISL_18937350|A/Turkey/Germany-NW/2024AI01054/2024|A_/_H5N1;EPI_ISL_18937350;A/Turkey/Germany-NW/2024AI01054/2024;A / H5N1;Europe / Germany;50,958037; 6,973232;Meleagris gallopavo domesticus;2024-02-09
>EPI_ISL_18937351|A/Barnacle_Goose/Germany-SH/2024AI00941/2024|A_/_H5N1;EPI_ISL_18937351;A/Barnacle_Goose/Germany-SH/2024AI00941/2024|H5N1|2024-01-31;A / H5N1;Europe / Germany;54,428717; 10,368497;Branta leucopsis;2024-01-31
>EPI_ISL_18937352|A/chicken/Germany-HE/2024AI00792/2024|A_/_H5N1;EPI_ISL_18937352;A/chicken/Germany-HE/2024AI00792/2024;A / H5N1;Europe / Germany;51,23; 9,45;Gallus gallus domesticus;2024-01-30
>EPI_ISL_19000790|A/Eurasian_goshawk_/Sweden/SVA240209SZ0230/FB000499/K-2024|A_/_H5N1;EPI_ISL_19000790;A/Eurasian_goshawk_/Sweden/SVA240209SZ0230/FB000499/K-2024;A / H5N1;Europe / Sweden / Blekinge Lan / Karlskrona Kommun;;;Other avian;2024-02-09
>EPI_ISL_19000792|A/Canadagoose/Sweden/SVA240212SZ0129/FB000502/AB-2024|A_/_H5N1;EPI_ISL_19000792;A/Canadagoose/Sweden/SVA240212SZ0129/FB000502/AB-2024;A / H5N1;Europe / Sweden / Stockholms Lan / Stockholms Kommun;59,250002; 18,030003;Branta canadensis;2024-02-06
>EPI_ISL_19000795|A/Muteswan/Sweden/SVA240221SZ0306/FB000690/H-2024|A_/_H5N1;EPI_ISL_19000795;A/Muteswan/Sweden/SVA240221SZ0306/FB000690/H-2024;A / H5N1;Europe / Sweden / Kalmar Lan / Kalmar Kommun;56,656790; 16,348262;Cygnus olor;2024-02-16
>EPI_ISL_19001972|A/Pheasant/Sweden/SVA240316SZ0001/FB057666/M-2024|A_/_H5N1;EPI_ISL_19001972;A/Pheasant/Sweden/SVA240316SZ0001/FB057666/M-2024;A / H5N1;Europe / Sweden / Skane Lan / Svedala Kommun;;;Phasanius colchicus;2024-03-15
>EPI_ISL_19014081|A/chicken/Germany-SN/2024AI01300/2024|A_/_H5N1;EPI_ISL_19014081;A/chicken/Germany-SN/2024AI01300/2024;A / H5N1;Europe / Germany;51,459338; 13,183883;Gallus gallus domesticus;2024-02-27
>EPI_ISL_19014086|A/swan/Germany-HE/2024AI01282/2024|A_/_H5N1;EPI_ISL_19014086;A/swan/Germany-HE/2024AI01282/2024;A / H5N1;Europe / Germany;51,312199; 9,50451;Cygnus;2024-02-19
>EPI_ISL_19033337|A/chicken/Poland/H79-T2/2024|A_/_H5N1;EPI_ISL_19033337;A/chicken/Poland/H79-T2/2024;A / H5N1;"Europe / Poland / West Pomeranian Voivodeship/Koszalinski region/Bielkowo 42/54°18'52.2""N 16°17'54.2""E";54,314500; 16,298389;Gallus gallus domesticus;2024-02-28
>EPI_ISL_19033339|A/buzzard/Poland/MB098-N/2024|A_/_H5N1;EPI_ISL_19033339;A/buzzard/Poland/MB098-N/2024;A / H5N1;"Europe / Poland / Greater Poland Voivodeship/Zlotowski region/Slawianowskie Wielkie Lake/53°15'13.1""N 17°05'59.0""E";53,253639; 17,099722;Buteo buteo;2024-03-03
>EPI_ISL_19033340|A/buzzard/Poland/MB103-N/2024|A_/_H5N1;EPI_ISL_19033340;A/buzzard/Poland/MB103-N/2024;A / H5N1;"Europe / Poland / West Pomeranian Voivodeship/Slawienski region/Gleznowko/54°19'31.2""N 16°17'47.9""E";54,325333; 16,296639;Buteo buteo;2024-03-04
>EPI_ISL_19033563|A/turkey/Poland/H543-NM/2023|A_/_H5N1;EPI_ISL_19033563;A/turkey/Poland/H543-NM/2023;A / H5N1;"Europe / Poland / West Pomeranian Voivodeship/Goleniowski region/Ininka 6/53°33'33.5""N 14°45'32.9""E";53,559306; 14,759139;Meleagris gallopavo;2023-12-06
>EPI_ISL_19090717|A/Tyto_alba/Slovakia/Vh-2014/2023|A_/_H5N1;EPI_ISL_19090717;A/Tyto_alba/Slovakia/Vh-2014/2023 ;A / H5N1;Europe / Slovakia / Trenciansky Kraj / Precin;49,0839908; 18,5388761;Tyto alba;2023-12-15
>EPI_ISL_19128031|A/Rat/Egypt/STK001/2023|A_/_H5N1;EPI_ISL_19128031;A/Rat/Egypt/STK001/2023_;A / H5N1;Africa / Egypt;;;Rodent;2023-07-30
>EPI_ISL_19128592|A/Rat/Egypt/STK003/2023|A_/_H5N1;EPI_ISL_19128592;A/Rat/Egypt/STK003/2023;A / H5N1;Africa / Egypt;;;Rodent;2023-07-30
>EPI_ISL_5463797|A/duck/Saratov/29-02V/2021|A_/_H5N1;EPI_ISL_5463797;A/duck/Saratov/29-02V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Anas platyrhynchos f. domestica;2021-09-30
>EPI_ISL_5463798|A/duck/Saratov/29-03V/2021|A_/_H5N1;EPI_ISL_5463798;A/duck/Saratov/29-03V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Anas platyrhynchos f. domestica;2021-09-30
>EPI_ISL_5463799|A/duck/Saratov/29-04V/2021|A_/_H5N1;EPI_ISL_5463799;A/duck/Saratov/29-04V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Anas platyrhynchos f. domestica;2021-09-30
>EPI_ISL_5463800|A/chicken/Saratov/29-06V/2021|A_/_H5N1;EPI_ISL_5463800;A/chicken/Saratov/29-06V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Gallus gallus domesticus;2021-09-30
>EPI_ISL_5463801|A/chicken/Saratov/29-07V/2021|A_/_H5N1;EPI_ISL_5463801;A/chicken/Saratov/29-07V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Gallus gallus domesticus;2021-09-30
>EPI_ISL_5463802|A/duck/Saratov/29-08V/2021|A_/_H5N1;EPI_ISL_5463802;A/duck/Saratov/29-08V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Anas platyrhynchos f. domestica;2021-09-30
>EPI_ISL_5463803|A/duck/Saratov/29-11V/2021|A_/_H5N1;EPI_ISL_5463803;A/duck/Saratov/29-11V/2021;A / H5N1;Europe / Russian Federation / Saratov Oblast / Saratov;;;Anas platyrhynchos f. domestica;2021-09-30
>EPI_ISL_5524384|A/turkey/Italy/21VIR8585-1/2021|A_/_H5N1;EPI_ISL_5524384;A/turkey/Italy/21VIR8585-1/2021;A / H5N1;Europe / Italy / Veneto / Province of Verona / Ronco All'Adige;;;Turkey;2021-10-18
>EPI_ISL_7053817|A/barnacle_goose/Sweden/SVA211111SZ0376/FB004496/2021|A_/_H5N1;EPI_ISL_7053817;A/barnacle_goose/Sweden/SVA211111SZ0376/FB004496/2021;A / H5N1;Europe / Sweden / Skane Lan / Malmo Kommun;;;Branta leucopsis;2021-11-01
>EPI_ISL_7054770|A/European_herring_gull/Sweden/SVA211116SZ0432/FB004518/M-2021|A_/_H5N1;EPI_ISL_7054770;A/European_herring_gull/Sweden/SVA211116SZ0432/FB004518/M-2021;A / H5N1;Europe / Sweden / Hallands Lan / Hylte Kommun;;;Herring gull;2021-11-08
>EPI_ISL_7880689|A/Gallus_gallus/Belgium/16070_003/2021|A_/_H5N1;EPI_ISL_7880689;A/Gallus_gallus/Belgium/16070_003/2021;A / H5N1;Europe / Belgium / Provincie Antwerpen / Weelde (Ravels);;;Gallus gallus domesticus;2021-12-07
>EPI_ISL_7880696|A/Gallus_gallus/Belgium/15977/2021|A_/_H5N1;EPI_ISL_7880696;A/Gallus_gallus/Belgium/15977/2021;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Alveringem;;;Gallus gallus domesticus;2021-12-06
>EPI_ISL_9012694|A/guineafowl/Scotland/054471/2021|A_/_H5N1;EPI_ISL_9012694;A/guineafowl/Scotland/054471/2021;A / H5N1;Europe / United Kingdom / Angus / Scotland;;;Numida meleagris;2021-11-01
>EPI_ISL_9012696|A/chicken/Scotland/054477/2021|A_/_H5N1;EPI_ISL_9012696;A/chicken/Scotland/054477/2021;A / H5N1;Europe / United Kingdom / Angus / Scotland;;;Gallus gallus domesticus;2021-11-01
>EPI_ISL_9012700|A/domestic_duck/Scotland/054469/2021|A_/_H5N1;EPI_ISL_9012700;A/domestic_duck/Scotland/054469/2021;A / H5N1;Europe / United Kingdom / Angus / Scotland;;;Anas platyrhynchos;2021-11-01
>EPI_ISL_9641226|A/European_Herring_Gull/Sweden/SVA211116SZ0432/FB004518/2021|A_/_H5N1;EPI_ISL_9641226;A/European_Herring_Gull/Sweden/SVA211116SZ0432/FB004518/2021;A / H5N1;Europe / Sweden / Hallands Lan / Hylte Kommun;;;Larus argentatus;2021-11-08
>EPI_ISL_9648464|A/barnacle_goose/Sweden/SVA211221SZ0510/FB004867/2021|A_/_H5N1;EPI_ISL_9648464;A/barnacle_goose/Sweden/SVA211221SZ0510/FB004867/2021;A / H5N1;Europe / Sweden / Skane Lan / Sjobo Kommun;;;Branta leucopsis;2021-12-18
>EPI_ISL_9650269|A/barnacle_goose/Sweden/SVA211220SZ0202/FB004847/2021|A_/_H5N1;EPI_ISL_9650269;A/barnacle_goose/Sweden/SVA211220SZ0202/FB004847/2021;A / H5N1;Europe / Sweden / Skane Lan / Eslovs Kommun ;;;Branta leucopsis;2021-12-20
>EPI_ISL_19030162|A/Common Buzzard/Germany-HH/2024AI01435/2024|A_/_H5N1;EPI_ISL_19030162;A/Common Buzzard/Germany-HH/2024AI01435/2024;A / H5N1;Europe / Germany;53,522888;10,01462;Buteo buteo;2024-02-28
